"고유번호","녹지대ID","녹지대명","주소한글","녹지대분류","녹지대조성년도","녹지대면적","조경량","구명","구코드","생성일","사진파일명","경도","위도"
"606","0","구의현대(아)전면"," ","광장녹지","0","850.00000000","0E-8","광진구","210",""," ","127.0962141","37.5375726"
"559","0","봉천복개로"," ","노변분리","0","9489.00000000","0E-8","관악구","620",""," ","126.9377675","37.4849786"
"563","0","국회앞노변분리대"," ","노변분리대","0","11064.00000000","0E-8","영등포구","560",""," ","126.9183467","37.5276152"
"566","0","화곡ic녹지대"," ","광장녹지","0","32400.00000000","0E-8","강서구","500",""," ","126.8587755","37.564581"
"572","0","반포ic입체교차로녹지대","반포ic","광장녹지","0","9600.00000000","0E-8","서초구","650",""," ","127.0193043","37.5033971"
"575","0","삼성역녹지대","삼성동159-3외10필지","가로녹지대","0","3832.00000000","0E-8","강남구","680",""," ","127.0625111","37.5090407"
"594","0","성수대교 앞","성수동 1가685-27","중앙분리대","0","372.00000000","0E-8","성동구","200",""," ","127.0375227","37.5412256"
"607","0","여의도일원"," ","수벽","0","3508.00000000","0E-8","영등포구","560",""," ","126.922593","37.5189906"
"609","0","가락사거리녹지대"," ","도로변녹지","0","37080.00000000","0E-8","송파구","710",""," ","127.1143639","37.4987689"
"611","0","올림픽로 분리대"," ","중앙분리대","0","28907.00000000","0E-8","송파구","710",""," ","127.099955","37.5129605"
"613","0","선사주거지앞 녹지","선사초등-점마을","광장녹지","0","1050.00000000","0E-8","강동구","740",""," ","127.1297426","37.5565856"
"614","0","봉천복개로"," ","노변분리","0","9489.00000000","0E-8","관악구","620",""," ","126.9421556","37.4834029"
"617","0","행당2동 마을마당","행당2동 347-5","휴게소","0","142.00000000","0E-8","성동구","200",""," ","127.0290168","37.5591087"
"619","0","낙성대"," ","중앙분리대","0","0E-8","0E-8","관악구","620",""," ","126.9590759","37.475574"
"640","0","양화대교I.C"," ","광장녹지","0","52297.00000000","0E-8","마포구","440",""," ","126.9099667","37.5464051"
"644","0","길동 로타리 녹지","천호대로 길동사거리","광장녹지","0","550.00000000","0E-8","강동구","740",""," ","127.1382259","37.5337334"
"646","0","암사동 소규모 화단","암사동420-7","광장녹지","0","59.00000000","0E-8","강동구","740",""," ","127.1402757","37.5514649"
"647","0","강동구 걷고싶은 거리","상일동147","광장녹지","0","0E-8","0E-8","강동구","740",""," ","127.1567702","37.5535999"
"648","0","원터가로공원 녹지","상일동167-2","광장녹지","0","3412.00000000","0E-8","강동구","740",""," ","127.156366","37.5468679"
"649","0","둔촌로 가로녹지","둔촌사거리-둔촌역","광장녹지","0","0E-8","0E-8","강동구","740",""," ","127.1346075","37.5227404"
"650","0","명일초등학교앞 녹지","명일동418-18","광장녹지","0","0E-8","0E-8","강동구","740",""," ","127.1418002","37.5545751"
"651","0","보훈병원앞 녹지","보훈병원앞","광장녹지","0","0E-8","0E-8","강동구","740",""," ","127.1458452","37.5284446"
"652","0","강동대로 녹지","강동대로(풍납사거리-둔촌","광장녹지","0","0E-8","0E-8","강동구","740",""," ","127.1224949","37.5267412"
"653","0","강동대로 녹지","강동대로(풍납사거리-둔촌","광장녹지","0","0E-8","0E-8","강동구","740",""," ","127.1262907","37.5250648"
"654","0","강동대로 녹지","강동대로(풍납사거리-둔촌","광장녹지","0","0E-8","0E-8","강동구","740",""," ","127.1279695","37.5243202"
"608","0","남부순환로수벽"," ","수벽","0","1000.00000000","0E-8","서초구","650",""," ","126.9939472","37.4747901"
"610","0","탄천2교녹지대"," ","도로변녹지","0","3500.00000000","0E-8","송파구","710",""," ","127.0753413","37.503851"
"612","0","구리시계","광장동","광장녹지","0","288.00000000","0E-8","광진구","210",""," ","127.1135428","37.5582705"
"616","0","성수2가1동 마을마당","성수2가1동416-2","휴게소","0","328.00000000","0E-8","성동구","200",""," ","127.0515502","37.5361311"
"620","0","금호터널 남측","금호3가 542","도로변녹지","0","2682.00000000","0E-8","성동구","200",""," ","127.0152717","37.5491861"
"655","0","강동대로 녹지","강동대로(풍납사거리-둔촌","광장녹지","0","0E-8","0E-8","강동구","740",""," ","127.1283494","37.5241513"
"657","0","강동대로 중앙분리대","성내동485-둔촌동337-9","중앙분리대","0","24286.00000000","0E-8","강동구","740",""," ","127.1280389","37.5242036"
"659","0","올림픽로 분리대"," ","중앙분리대","0","28907.00000000","0E-8","송파구","710",""," ","127.1003015","37.5135677"
"660","0","길동 로타리 녹지","천호대로길동사거리","광장녹지","0","550.00000000","0E-8","강동구","740",""," ","127.1388939","37.5342389"
"661","0","강동대로 중앙분리대","성내동485-둔촌동337-9","중앙분리대","0","24286.00000000","0E-8","강동구","740",""," ","127.1418864","37.518084"
"663","0","강동대로 중앙분리대","성내동485-둔촌동337-9","중앙분리대","0","24286.00000000","0E-8","강동구","740",""," ","127.1371838","37.5201608"
"664","0","천호대로 수림대","상일동9-4, 길동2-2","수림대","0","10000.00000000","0E-8","강동구","740",""," ","127.1579519","37.5406753"
"665","0","천호2동 휴식광장","천호동18-2","간이휴게소","0","49.00000000","0E-8","강동구","740",""," ","127.1388642","37.5488175"
"666","0","천호동 마을마당","천호동488-49","마을마당","0","617.00000000","0E-8","강동구","740",""," ","127.1308206","37.5367143"
"762","0","신길2동마을마당","신길2동159-50","휴게소","0","293.00000000","0E-8","영등포구","560",""," ","126.9143663","37.5116637"
"766","0","영동교 북측","성수2가 1동 182-44일대","도로변녹지","0","25080.00000000","0E-8","성동구","200",""," ","127.0589034","37.5343157"
"784","0","수색로변분리대","서대문구","수벽","1999","500.00000000","7000.00000000","서대문구","410",""," ","126.9097111","37.5715867"
"816","0","양재천변녹지대","영동2교~영동5교","가로녹지대","0","7884.00000000","0E-8","강남구","680",""," ","127.0646786","37.4909006"
"819","0","사근제방길","마장동 811","수벽","0","700.00000000","0E-8","성동구","200",""," ","127.0464504","37.5667349"
"820","0","경부7철도변","독산동 724번지 7호외 9필","완충녹지","1980","1600.00000000","0E-8","금천구","540",""," ","126.8924227","37.4580056"
"821","0","동작대로분리녹지대","사당동147","중앙분리대","0","2344.00000000","0E-8","동작구","590",""," ","126.9827165","37.4928605"
"823","0","서부역앞녹지대","만리동1가 서울역고가입구","광장녹지","0","1060.00000000","2074.00000000","중구","140",""," ","126.96801","37.5552596"
"824","0","을지로6가녹지대","을지로6가R","광장녹지","0","516.00000000","0E-8","중구","140",""," ","127.0079778","37.5654843"
"826","0","독산지역(안천)녹지","독산동 1094번지 6필지","완충녹지","1990","24938.00000000","0E-8","금천구","540",""," ","126.8881147","37.4572181"
"827","0","구청사주변녹지","노량진동 47-2","공공건물","0","1200.00000000","0E-8","동작구","590",""," ","126.9400094","37.5120722"
"825","0","퇴계로5가녹지대","퇴계로5가R","광장녹지","0","200.00000000","5688.00000000","중구","140",""," ","127.0023033","37.5629821"
"829","0","사당동자투리당녹화지역","사당동1001-36","간이휴게소","0","28.00000000","0E-8","동작구","590",""," ","126.9791912","37.4843129"
"830","0","둔촌동 로타리 녹지","둔촌동522외 7필지","광장녹지","0","2830.00000000","0E-8","강동구","740",""," ","127.1342485","37.5217016"
"831","0","강동대로 중앙분리대","성내동485-둔촌동337-9","중앙분리대","0","24286.00000000","0E-8","강동구","740",""," ","127.1267524","37.524773"
"832","0","강동대로 중앙분리대","성내동485-둔촌동337-9","중앙분리대","0","24286.00000000","0E-8","강동구","740",""," ","127.1375798","37.5199858"
"833","0","강동대로 중앙분리대","성내동485-둔촌동337-9","중앙분리대","0","24286.00000000","0E-8","강동구","740",""," ","127.1359947","37.5206853"
"834","0","암사시형아파트앞","암사동256-2","간이휴게소","0","18000.00000000","0E-8","강동구","740",""," ","127.121944","37.546523"
"835","0","군자교동쪽","능동92-11","광장녹지","0","1040.00000000","0E-8","광진구","210",""," ","127.0740218","37.559085"
"836","0","고덕동길외 1개노선 녹지","고덕동140, 145, 183-1","광장녹지","0","1700.00000000","0E-8","강동구","740",""," "," "," "
"837","0","등촌로입구","목동 606-5","일반녹지","0","633.00000000","0E-8","양천구","470",""," ","126.8644278","37.5509262"
"817","0","수서ic녹지대","수서동","가로녹지대","0","33128.00000000","0E-8","강남구","680",""," ","127.0984104","37.4920499"
"818","0","중지도","이촌동302-20일대","도로변녹지","0","3600.00000000","0E-8","용산구","170",""," ","126.9588422","37.5175489"
"822","0","성북동길","성북동길","중앙분리대","0","1000.00000000","14061.00000000","성북구","290",""," ","127.0019454","37.5928167"
"828","0","상도동삼호아아파트앞","상도5동 121-21","기타","0","72.00000000","0E-8","동작구","590",""," ","126.956511","37.4937967"
"806","0","자하문 주변"," ","문화재 주변","0","1375.00000000","1878.00000000","종로구","110",""," ","126.967409","37.5924858"
"807","0","동십자각 주변녹지"," ","문화재 주변","0","79.00000000","30.00000000","종로구","110",""," ","126.9795088","37.5761094"
"839","0","경일초등학교앞 방음벽","성수1가 1동 656-32","도로변녹지","0","131.00000000","0E-8","성동구","200",""," ","127.0473327","37.5407587"
"840","0","금호3가동 마을마당","금호3가 1331-1,4","휴게소","0","265.00000000","0E-8","성동구","200",""," ","127.0179805","37.5488674"
"841","0","구민회관","행당1동144-5일대","휴게소","0","6500.00000000","0E-8","성동구","200",""," ","127.0365365","37.5592455"
"842","0","뉴코아사거리","반포동","광장녹지","0","410.00000000","0E-8","서초구","650",""," ","127.0096521","37.5072038"
"844","0","헌릉로변녹지대","양재동 염곡사거리~내곡동","노로변녹지","0","1420.00000000","0E-8","서초구","650",""," ","127.0525194","37.4600741"
"845","0","헌릉로변녹지대","양재동 염곡사거리~내곡동","도로변녹지","0","1420.00000000","0E-8","서초구","650",""," ","127.0596629","37.4574448"
"846","0","답십리1동 마을마당","답십리1동 208-1일원","간이휴게소","0","1407.00000000","2909.00000000","동대문구","230",""," ","127.0547776","37.5727282"
"810","0","면목천길 녹지대","상봉2동~면목5동","도로변녹지","0","10273.00000000","15500.00000000","중랑구","260",""," ","127.0834927","37.5861408"
"811","0","신암중학교","암사동444","건물조경","0","1200.00000000","0E-8","강동구","740",""," ","127.1332008","37.5560678"
"812","0","한남대교입체교차로 녹지대","잠원동한남IC 녹지대","광장녹지","0","10010.00000000","0E-8","서초구","650",""," ","127.017448","37.5207706"
"697","0","중계동 411-10"," ","자투리땅 녹지","0","46.00000000","69.00000000","노원구","350",""," ","127.0722487","37.6519772"
"698","0","월계동 66-11"," ","자투리땅 녹지","0","385.00000000","685.00000000","노원구","350",""," ","127.0646495","37.6170074"
"699","0","화랑로제1지구 수림대"," ","수림대","0","4555.00000000","330.00000000","노원구","350",""," ","127.0882107","37.6221614"
"700","0","태릉입구 휴게소"," ","휴게소","0","300.00000000","15.00000000","노원구","350",""," ","127.0837648","37.6199353"
"701","0","다우리마을마당(상계5동)"," ","휴게소","0","180.00000000","262.00000000","노원구","350",""," ","127.0662417","37.6620702"
"702","0","중량천변경관 수림"," ","수림대","0","77200.00000000","303764.00000000","노원구","350",""," ","127.0522984","37.6609779"
"798","0","왕십리길","행당1동 130-101동","수림대","0","1150.00000000","0E-8","성동구","200",""," ","127.038161","37.558766"
"801","0","대학로변 녹지"," ","광장녹지","0","2872.00000000","1507.00000000","종로구","110",""," ","126.9780487","37.5749717"
"805","0","종로선3개소"," ","지하철환기구주변","0","292.00000000","2743.00000000","종로구","110",""," ","126.9855394","37.5700184"
"783","0","성내초등학교","성내동300-3","건물조경","0","500.00000000","0E-8","강동구","740",""," ","127.1222798","37.531172"
"808","0","공릉동 715"," ","녹지량확충및향토","0","600.00000000","5252.00000000","노원구","350",""," ","127.0684094","37.6267086"
"703","0","면목유수지사거리","면목5동","도로변녹지","0","1050.00000000","7368.00000000","중랑구","260",""," ","127.0793185","37.5814952"
"705","0","98마을마당(상봉마을마당)","상봉동200-4회4필지","휴게소","0","337.00000000","220.00000000","중랑구","260",""," ","127.0857978","37.5990063"
"706","0","중화(중랑천)마을마당","중화동382","휴게소","0","1980.00000000","2254.00000000","중랑구","260",""," ","127.0738679","37.6010481"
"707","0","발산역휴식공간"," ","기타","0","622.00000000","0E-8","강서구","500",""," ","126.8368404","37.5585036"
"708","0","방화로변녹지대"," ","도로변녹지","0","2100.00000000","0E-8","강서구","500",""," ","126.816374","37.5704108"
"710","0","푸른거리(아현초등-마포교)"," ","도로변녹지","0","1418.00000000","0E-8","마포구","440",""," ","126.9485859","37.5417759"
"711","0","푸른거리(아현초등-마포교)"," ","도로변녹지","0","1418.00000000","0E-8","마포구","440",""," ","126.9497124","37.5420052"
"712","0","푸른거리(아현초등-마포교)"," ","도로변녹지","0","1418.00000000","0E-8","마포구","440",""," ","126.9487764","37.5414181"
"693","0","종묘시민광장녹지"," ","광장녹지","0","42045.00000000","9855.00000000","종로구","110",""," ","126.9956032","37.5714937"
"696","0","연남1 간이휴게실(철로변)","철로굴다리옆(동교로),연남","간이휴게소","0","800.00000000","0E-8","마포구","440",""," ","126.9242927","37.5603086"
"744","0","우이천변제2녹지","창동 516-2","하천변 녹지","1987","700.00000000","9517.00000000","도봉구","320",""," ","127.0405488","37.632289"
"746","0","방학4거리녹지대"," ","광장녹지","0","679.00000000","3548.00000000","노원구","350",""," ","127.0590927","37.6607813"
"747","0","정릉고가아래 가로휴식공간"," ","도로변녹지","0","0E-8","0E-8","성북구","290",""," ","127.0019155","37.607667"
"749","0","장한동로터리녹지대","장한동","광장녹지","0","862.00000000","869.00000000","동대문구","230",""," ","127.0718137","37.5721107"
"750","0","전농동로터리녹지대","전농동 전농로터리","광장녹지","0","398.00000000","1541.00000000","동대문구","230",""," ","127.0576666","37.5772157"
"727","0","시흥I.C 녹지","독산동 141번지 8호외 4필","광장녹지","1980","16450.00000000","0E-8","금천구","540",""," ","126.9002519","37.4788894"
"728","0","안양천둔치","가산동 535본자 121호 30필","하천변조경","1997","30000.00000000","0E-8","금천구","540",""," ","126.8839203","37.4687842"
"734","0","송파대로 분리대"," ","노변분리대","0","2566.00000000","0E-8","송파구","710",""," ","127.1129039","37.4994436"
"720","0","광희녹지대","광희동1가","광장녹지","0","180.00000000","650.00000000","중구","140",""," ","127.0042719","37.5648744"
"737","0","성내천둔치공원(오금동)"," ","하천변조경","0","26390.00000000","0E-8","송파구","710",""," ","127.1433728","37.4992169"
"743","0","창동 초등학교 옆 녹지대","창동 253번지","도로변녹지","1997","180.00000000","292.00000000","도봉구","320",""," ","127.045432","37.6547932"
"752","0","용두1동답십리지하차도","용두1동답십리지하차도","기타","0","50.00000000","406.00000000","동대문구","230",""," ","127.0456486","37.5769303"
"753","0","역촌재개발1녹지","역촌2동226-9","경관녹지","0","254.00000000","0E-8","은평구","380",""," ","126.9065268","37.6039727"
"754","0","합정로변 푸른거리","2003.하반기 완공예정"," ","0","0E-8","0E-8","마포구","440",""," ","126.9118199","37.5534123"
"755","0","자투리녹지","방화동592-47","기타","0","2199.00000000","0E-8","강서구","500",""," ","126.8101227","37.5686666"
"757","0","양화ic","양평2동184-4일대","광장녹지","0","35815.00000000","0E-8","영등포구","560",""," ","126.8991729","37.5391195"
"758","0","양화ic","양평2동184-4일대","광장녹지","0","35815.00000000","0E-8","영등포구","560",""," ","126.90156","37.5367338"
"759","0","성산ic","양화동1-114","광장녹지","0","8340.00000000","0E-8","영등포구","560",""," ","126.8868116","37.5453799"
"742","0","백제고분로 분리대"," ","중앙분리대","0","14022.00000000","0E-8","송파구","710",""," ","127.0776745","37.5147568"
"745","0","도봉산입구 녹지대","도봉동 282-244일대","분리대","1980","8511.00000000","32851.00000000","도봉구","320",""," ","127.0421976","37.6874841"
"760","0","성수1가2동671-9","성수1가2동671-9","기타","0","100.00000000","0E-8","성동구","200",""," ","127.0445649","37.550064"
"761","0","성수1가1동366-1","성수1가1동366-1","기타","0","50.00000000","0E-8","성동구","200",""," ","127.0487775","37.5369578"
"763","0","신월 I.C","신월동 839","일반녹지","0","36230.00000000","0E-8","양천구","470",""," ","126.8340301","37.5265716"
"764","0","방학동 녹지대","방학동678외 3필지","광장녹지","1982","15780.00000000","51331.00000000","도봉구","320",""," ","127.0417407","37.6623265"
"716","0","강동대로 중앙분리대","성내동485-둔촌동337-9","중앙분리대","0","24286.00000000","0E-8","강동구","740",""," ","127.1414894","37.5182602"
"717","0","천호동 휴식광장3","천호동566-10","간이휴게소","0","130.00000000","0E-8","강동구","740",""," ","127.1301907","37.5373731"
"718","0","상계동 434-8"," ","자투리땅 녹지","0","62.00000000","86.00000000","노원구","350",""," ","127.0673642","37.6618835"
"719","0","만리재길녹지","2003.하반기 완공예정"," ","0","0E-8","0E-8","마포구","440",""," ","126.9578711","37.5469297"
"721","0","훈련원로가로분리대","장충동훈련원로","노변분리대","0","456.00000000","1624.00000000","중구","140",""," ","127.0029463","37.5609793"
"722","0","수서차량기지집입로","수서동","가로녹지대","0","2067.00000000","0E-8","강남구","680",""," ","127.1052424","37.4859212"
"723","0","강변북로수림대","이촌2동172-1번지","수림대","0","1410.00000000","0E-8","용산구","170",""," ","126.9570929","37.5233414"
"725","0","성동교~삼표골재앞","성수동 674","수림대","0","11900.00000000","0E-8","성동구","200",""," ","127.0369823","37.5481439"
"726","0","성수1가1동(장미노인정)","성수1가1동(장미노인정)","기타","0","30.00000000","0E-8","성동구","200",""," ","127.0460618","37.5395198"
"704","0","면목유수지사거리","면목5동","도로변녹지","0","1050.00000000","7368.00000000","중랑구","260",""," ","127.080025","37.5815752"
"709","0","방화로중앙분리대"," ","중앙분리대","0","2800.00000000","0E-8","강서구","500",""," ","126.8166377","37.5672296"
"713","0","푸른거리(아현초등-마포교)"," ","도로변녹지","0","1418.00000000","0E-8","마포구","440",""," ","126.9523271","37.5454408"
"714","0","강동대로 녹지","강동대로(풍납사거리-둔촌","광장녹지","0","0E-8","0E-8","강동구","740",""," ","127.1326725","37.522242"
"729","0","위생병원앞 교통섬","휘경1동위생병원앞교통섬","광장녹지","0","250.00000000","1309.00000000","동대문구","230",""," ","127.0626953","37.5903761"
"730","0","장안1동 마을마당","장안1동 479-14","간이휴게소","0","315.00000000","392.00000000","동대문구","230",""," ","127.0596451","37.562486"
"731","0","강동구청","성내동540","건물조경","0","1160.00000000","0E-8","강동구","740",""," ","127.123867","37.5304268"
"732","0","서초ic녹지대","서초동","광장녹지","0","41580.00000000","0E-8","서초구","650",""," ","127.0268434","37.4845663"
"733","0","양재역녹지대","양재동사거리","광장녹지","0","1641.00000000","0E-8","서초구","650",""," ","127.0338254","37.4839742"
"735","0","약진로 수벽"," ","수벽","0","310.00000000","0E-8","송파구","710",""," ","127.12976","37.4704611"
"736","0","특전사진입로 수벽"," ","수벽","0","1400.00000000","0E-8","송파구","710",""," ","127.1303034","37.4787253"
"715","0","강동대로 중앙분리대","성내동485-둔촌동337-9","중앙분리대","0","24286.00000000","0E-8","강동구","740",""," ","127.12638","37.5249384"
"724","0","중지도","이촌동302-20일대","도로변녹지","0","3600.00000000","0E-8","용산구","170",""," ","126.9591251","37.5174686"
"739","0","테헤란로분리대"," ","분리녹지대","0","8253.00000000","0E-8","강남구","680",""," ","127.0476129","37.5040955"
"740","0","홍대앞걷고싶은거리","2003.하반기 완공예정"," ","0","0E-8","0E-8","마포구","440",""," ","126.9230744","37.5549182"
"741","0","올림픽로 분리대"," ","중앙분리대","0","28907.00000000","0E-8","송파구","710",""," ","127.0873227","37.5115537"
"847","0","양화ic","양평2동184-4일대","광장녹지","0","35815.00000000","0E-8","영등포구","560",""," ","126.8998171","37.5377483"
"848","0","서초부대앞","서초동1499-1","광장녹지","0","3200.00000000","0E-8","서초구","650",""," ","127.0048039","37.4903389"
"849","0","성모병원사거리녹지대","반포동 고속터미널입구","광장녹지","0","1899.00000000","0E-8","서초구","650",""," ","127.0032449","37.502096"
"850","0","올림픽로 수변"," ","수벽","0","2840.00000000","0E-8","송파구","710",""," ","127.1078321","37.516189"
"851","0","남부순환도로 분리대"," ","노변분리대","0","2022.00000000","0E-8","송파구","710",""," ","127.1119205","37.4964137"
"852","0","특전사진입로 수벽"," ","수벽","0","1400.00000000","0E-8","송파구","710",""," ","127.130226","37.4789407"
"854","0","행정학교진입로 수벽"," ","수벽","0","500.00000000","0E-8","송파구","710",""," ","127.1364814","37.4738385"
"789","0","양화로푸른거리"," ","도로변녹지","0","892.00000000","0E-8","마포구","440",""," ","126.9193915","37.5533943"
"790","0","양화로푸른거리"," ","도로변녹지","0","892.00000000","0E-8","마포구","440",""," ","126.9208397","37.5544778"
"791","0","양화로푸른거리"," ","도로변녹지","0","892.00000000","0E-8","마포구","440",""," ","126.9251695","37.5580613"
"792","0","양화로푸른거리"," ","도로변녹지","0","892.00000000","0E-8","마포구","440",""," ","126.9172804","37.5522232"
"793","0","양화로푸른거리"," ","도로변녹지","0","892.00000000","0E-8","마포구","440",""," ","126.9169238","37.551957"
"794","0","연남동가로공원녹지","연남동250","중앙분리대","0","1000.00000000","0E-8","마포구","440",""," ","126.9242506","37.5625714"
"795","0","연남동가로공원녹지","연남동250","중앙분리대","0","1000.00000000","0E-8","마포구","440",""," ","126.9237645","37.5631835"
"838","0","서소문별관녹지대","중구 태평로 1가 31"," ","0","2805.00000000","1212.00000000","중구","140",""," ","126.974512","37.5641161"
"843","0","사당사거리"," ","광장녹지","0","313.00000000","0E-8","서초구","650",""," ","126.9820537","37.4762068"
"796","0","명일역 마을마당","명일동306-17","마을마당","0","172.00000000","0E-8","강동구","740",""," ","127.1439243","37.5526125"
"797","0","강동구청","성내동540","건물조경","0","1160.00000000","0E-8","강동구","740",""," ","127.1238074","37.5297594"
"799","0","상도4구역녹지","사당동 55-170","경관녹지","0","711.00000000","0E-8","동작구","590",""," ","126.9534819","37.4977973"
"800","0","선사주거지앞 녹지","선사초등-점마을","광장녹지","0","1050.00000000","0E-8","강동구","740",""," ","127.1310822","37.5592483"
"802","0","종묘시민광장녹지"," ","광장녹지","0","42045.00000000","9855.00000000","종로구","110",""," ","126.9944157","37.571406"
"803","0","자하문 주변"," ","문화재 주변","0","1375.00000000","1878.00000000","종로구","110",""," ","126.9684064","37.5887424"
"804","0","자유로변녹지대","성산대교-고양시계(난지도)","도로변녹지","0","57340.00000000","0E-8","마포구","440",""," ","126.8833295","37.5651625"
"785","0","중량천변경관 수림대"," ","수림대","0","77200.00000000","303764.00000000","노원구","350",""," ","127.0574323","37.6418021"
"809","0","면목유수지사거리","면목5동","도로변녹지","0","1050.00000000","7368.00000000","중랑구","260",""," ","127.0795036","37.5816897"
"508","0","강변역 가로화단"," ","기타","0","720.00000000","0E-8","광진구","210",""," ","127.0946883","37.5361088"
"524","0","성산대교I.C"," ","광장녹지","0","35544.00000000","0E-8","마포구","440",""," ","126.8953889","37.5562669"
"534","0","여의도"," ","수림대","0","2000.00000000","0E-8","영등포구","560",""," ","126.9371753","37.5178859"
"541","0","훈련원로가로분리대","장충동훈련원로","노변분리대","0","456.00000000","1624.00000000","중구","140",""," ","127.0027757","37.5594017"
"547","0","원구단","소공동87-14","문화재주변","0","1143.00000000","559.00000000","중구","140",""," ","126.9799212","37.5653725"
"550","0","불광마을마당","불광2동331-106","휴게소","0","324.00000000","624.00000000","은평구","380",""," ","126.9271067","37.6187774"
"551","0","청와대 입구 녹지"," ","광장녹지","0","2967.00000000","5971.00000000","종로구","110",""," ","126.9800852","37.5824459"
"774","0","금호터널 남측","금호3가 542","도로변녹지","1982","0E-8","0E-8","서대문구","410",""," ","127.0151763","37.5493282"
"775","0","연세대앞녹지대","대신동","녹지광장","1999","6360.00000000","0E-8","서대문구","410",""," ","126.9405792","37.5603154"
"776","0","독립문주변녹지대","천연동","녹지광장","1999","4218.00000000","0E-8","서대문구","410",""," ","126.9604206","37.5714964"
"777","0","미도파4거리 녹지대"," ","광장녹지","0","450.00000000","1530.00000000","노원구","350",""," ","127.0604272","37.6541287"
"778","0","면목유수지사거리","면목5동","도로변녹지","0","1050.00000000","7368.00000000","중랑구","260",""," ","127.0800246","37.5812644"
"779","0","면목천길 녹지대","상봉2동~면목5동","도로변녹지","0","10273.00000000","15500.00000000","중랑구","260",""," ","127.0856744","37.5913268"
"780","0","푸른거리(아현초등-마포교)"," ","도로변녹지","0","1418.00000000","0E-8","마포구","440",""," ","126.9529324","37.546266"
"781","0","푸른거리(아현초등-마포교)"," ","도로변녹지","0","1418.00000000","0E-8","마포구","440",""," ","126.9553742","37.5503678"
"782","0","동부간선도로"," ","수림대","0","2750.00000000","0E-8","광진구","210",""," ","127.078575","37.5696881"
"765","0","서초로수벽","강남역~서초역","수벽","0","200.00000000","0E-8","서초구","650",""," ","127.0108066","37.4926624"
"773","0","음식물재활용센타","고덕동368","건물조경","0","1200.00000000","0E-8","강동구","740",""," ","127.1578358","37.5696569"
"786","0","한남동로터리녹지대","한남동산 10-30번지","광장녹지","0","621.00000000","0E-8","용산구","170",""," ","127.0027598","37.5467527"
"787","0","봉원천변녹지"," ","도로변녹지","0","100.00000000","0E-8","마포구","440",""," ","126.929838","37.543564"
"788","0","양화로푸른거리"," ","도로변녹지","0","892.00000000","0E-8","마포구","440",""," ","126.9155775","37.5505228"
"813","0","반포ic입체교차로녹지대","반포ic","광장녹지","0","9600.00000000","0E-8","서초구","650",""," ","127.0190625","37.5039858"
"814","0","한남대교녹지대","신사동","가로녹지대","0","11659.00000000","0E-8","강남구","680",""," ","127.0185739","37.52168"
"815","0","강남역녹지대","역삼동858-30외7필지","가로녹지대","0","1987.00000000","0E-8","강남구","680",""," ","127.027882","37.4984166"
"1014","0","진흥로변 녹지대"," ","수림대","0","20500.00000000","29287.00000000","은평구","380",""," ","126.9406352","37.6105753"
"1015","0","은평서옆 가로공원","연서로","휴게소","0","150.00000000","915.00000000","은평구","380",""," ","126.929379","37.6288044"
"1016","0","불광1동마을마당","불광동247","휴게소","0","940.00000000","3416.00000000","은평구","380",""," ","126.930439","37.6161883"
"1018","0","광나룻길 걷고 싶은 거리"," ","도로변녹지","0","975.00000000","0E-8","광진구","210",""," ","127.0755622","37.5468188"
"1021","0","강변로변"," ","수벽","0","1250.00000000","0E-8","광진구","210",""," ","127.0786894","37.5269412"
"1023","0","광장동236","광장동 236","쉼터","0","150.00000000","0E-8","광진구","210",""," ","127.1021514","37.5430424"
"1024","0","광나루역사"," ","지하철환기구주변","0","250.00000000","0E-8","광진구","210",""," ","127.1035198","37.5455005"
"1003","0","장위1동 마을마당","장위1동 212-61","간이휴게소","0","402.00000000","2263.00000000","성북구","290",""," ","127.0480697","37.6179565"
"1004","0","연세대앞분리대","서대문구","중앙분리대","1999","410.00000000","540.00000000","서대문구","410",""," ","126.9368477","37.5601579"
"998","0","신월복개천","신월동 894","일반녹지","0","6036.00000000","0E-8","양천구","470",""," ","126.8512745","37.5221221"
"1001","0","시청사주변녹지","중구 태평로 1가 31"," ","0","710.00000000","3171.00000000","중구","140",""," ","126.9789118","37.5663059"
"1007","0","퇴계로5가녹지대","퇴계로5가R","광장녹지","0","200.00000000","5688.00000000","중구","140",""," ","127.0027941","37.5629907"
"1012","0","무궁화회관앞녹지대","신당동 무궁화회관앞","광장녹지","0","560.00000000","3233.00000000","중구","140",""," ","127.0157133","37.5687068"
"1013","0","통일로"," ","노변분리대","0","1524.00000000","15109.00000000","은평구","380",""," ","126.9124801","37.6440771"
"1017","0","자투리녹지(구산동)","구산동159-7","자투리녹지","0","91.00000000","40.00000000","은평구","380",""," ","126.9099034","37.6112357"
"1022","0","워커힐입구 아차산성길"," ","수벽","0","400.00000000","0E-8","광진구","210",""," ","127.1099599","37.5520275"
"1025","0","아차산역사"," ","지하철환기구주변","0","40.00000000","0E-8","광진구","210",""," ","127.0895508","37.5517553"
"1027","0","도시구조물벽면녹화","아차성길","기타","0","84.00000000","0E-8","광진구","210",""," ","127.0955003","37.5482327"
"1028","0","구청사","녹번동84번지","공공건물","0","1817.00000000","5878.00000000","은평구","380",""," ","126.9291399","37.603057"
